timestamp,time_elapsed,model_type,model_timestamp,classes,imaging_date,tray,filename,conserved_identifier,USDA_number,CHUM_number_if_from_NCGR,other_name,PM,infected_threshold,healthy_threshold,sal_threshold,inf_gate,spor_th,leaf_mask_th,clear_patches,hyphal_patches,conidiophore_patches,sporulating_pct,discarded_patches,severity_rate_patch,Gradient-SG_sr2,GradCAM_sr2,Gradient_sr2
NA,0m 34s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,152-W2021011-479_R1,W2021011-479,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,615,20,0,0,12,3.15,0.23,0.99,NA
NA,0m 41s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,153-W2021011-479_R1,W2021011-479,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,479,164,1,0.15527950310559005,46,25.62,1.85,6.99,NA
NA,0m 37s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,154-GALENA_R1,GALENA,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,666,33,0,0,32,4.72,0.37,1.38,NA
NA,0m 39s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,155-GALENA_R1,GALENA,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,547,94,0,0,33,14.66,1.17,4.41,NA
NA,0m 38s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,156-GALENA_R1,GALENA,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,571,67,0,0,34,10.5,0.85,3.05,NA
NA,0m 36s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,157-W2021010-331_R1,W2021010-331,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,638,2,0,0,38,0.31,0.02,0.08,NA
NA,0m 35s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,158-W2021010-331_R1,W2021010-331,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,626,8,0,0,47,1.26,0.07,0.28,NA
NA,0m 35s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,159-W2021010-331_R1,W2021010-331,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,604,13,0,0,79,2.11,0.12,0.47,NA
NA,0m 32s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,160-W2021009-191_R1,W2021009-191,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,604,6,0,0,11,0.98,0.06,0.24,NA
NA,0m 34s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,161-W2021009-191_R1,W2021009-191,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,654,17,0,0,21,2.53,0.15,0.72,NA
NA,0m 34s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,162-W2021009-191_R1,W2021009-191,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,612,12,0,0,15,1.92,0.12,0.58,NA
NA,0m 37s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,163-21398M_R1,21398M,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,639,5,0,0,6,0.78,0.05,0.17,NA
NA,0m 40s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,164-21398M_R1,21398M,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,617,35,0,0,37,5.37,0.3,1.41,NA
NA,0m 37s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,165-21398M_R1,21398M,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,672,8,0,0,8,1.18,0.08,0.33,NA
NA,0m 46s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,166-W2021011-487_R1,W2021011-487,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,429,230,0,0,68,34.9,2.68,11.24,NA
NA,0m 42s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,167-W2021011-487_R1,W2021011-487,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,530,133,1,0.15060240963855423,38,20.18,1.5,6.35,NA
NA,0m 40s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,168-W2021011-487_R1,W2021011-487,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,514,147,0,0,28,22.24,1.6,6.69,NA
NA,0m 45s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,169-W2021011-477_R1,W2021011-477,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,436,200,2,0.3134796238244514,46,31.66,2.74,10.64,NA
NA,0m 39s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,170-W2021011-477_R1,W2021011-477,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,566,94,3,0.4524886877828055,35,14.63,1.23,4.21,NA
NA,0m 37s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,171-W2021011-477_R1,W2021011-477,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,358,86,1,0.22471910112359553,24,19.55,1.6,5.84,NA
NA,0m 35s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,172-W2021009-206_R1,W2021009-206,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,709,6,0,0,5,0.84,0.06,0.18,NA
NA,0m 35s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,173-W2021009-206_R1,W2021009-206,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,665,0,0,0,9,0,0,0,NA
NA,0m 35s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,174-W2021009-206_R1,W2021009-206,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,677,6,0,0,12,0.88,0.06,0.25,NA
NA,0m 42s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,175-W2021009-194_R1,W2021009-194,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,521,155,1,0.14771048744460857,43,23.04,1.54,6.79,NA
NA,0m 41s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,176-W2021009-194_R1,W2021009-194,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,419,165,0,0,98,28.25,1.78,7.93,NA
NA,0m 36s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,177-W2021009-194_R1,W2021009-194,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,592,36,0,0,34,5.73,0.42,1.59,NA
NA,0m 34s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,178-W2021011-476_R1,W2021011-476,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,570,29,1,0.16666666666666669,17,5,0.31,1.46,NA
NA,0m 35s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,179-W2021011-476_R1,W2021011-476,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,440,88,0,0,40,16.67,1,4.76,NA
NA,0m 35s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,180-W2021011-476_R1,W2021011-476,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,703,0,0,0,3,0,0,0,NA
NA,0m 39s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,181-W2021010-359_R1,W2021010-359,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,514,105,2,0.322061191626409,27,17.23,1.21,5.06,NA
NA,0m 45s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,182-W2021010-359_R1,W2021010-359,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,375,193,0,0,49,33.98,2.24,9.83,NA
NA,0m 44s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,183-W2021010-359_R1,W2021010-359,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,459,191,0,0,30,29.38,1.98,9.44,NA
NA,0m 36s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,184-W2021009-199_R1,W2021009-199,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,585,15,0,0,15,2.5,0.15,0.64,NA
NA,0m 37s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,185-W2021009-199_R1,W2021009-199,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,595,39,0,0,30,6.15,0.36,1.64,NA
NA,0m 34s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,186-W2021009-199_R1,W2021009-199,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,619,22,0,0,21,3.43,0.19,0.82,NA
NA,0m 35s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,187-W2021010-348_R1,W2021010-348,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,625,32,0,0,23,4.87,0.28,1.2,NA
NA,0m 38s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,188-W2021010-348_R1,W2021010-348,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,568,67,0,0,27,10.55,0.63,2.94,NA
NA,0m 41s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,189-W2021010-348_R1,W2021010-348,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,492,144,0,0,42,22.64,1.47,7.11,NA
NA,0m 46s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,190-W2021011-478_R1,W2021011-478,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,450,204,1,0.15267175572519084,35,31.3,2.18,10.23,NA
NA,0m 46s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,191-W2021011-478_R1,W2021011-478,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,408,242,0,0,47,37.23,2.5,11.86,NA
NA,0m 41s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,192-W2021011-478_R1,W2021011-478,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,491,146,1,0.1567398119122257,43,23.04,1.47,6.71,NA
NA,0m 34s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,193-W2021010-339_R1,W2021010-339,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,647,0,0,0,4,0,0,0,NA
NA,0m 35s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,194-W2021010-339_R1,W2021010-339,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,677,6,0,0,6,0.88,0.04,0.26,NA
NA,0m 33s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,195-W2021010-339_R1,W2021010-339,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,605,0,0,0,3,0,0,0,NA
NA,0m 34s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,196-W2021006-050_R1,W2021006-050,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,653,11,0,0,5,1.66,0.11,0.51,NA
NA,0m 35s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,197-W2021006-050_R1,W2021006-050,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,643,13,0,0,6,1.98,0.13,0.55,NA
NA,0m 36s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,198-W2021006-050_R1,W2021006-050,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,645,5,0,0,14,0.77,0.05,0.23,NA
NA,0m 41s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,199-W2021010-334_R1,W2021010-334,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,471,115,0,0,52,19.62,1.48,5.57,NA
NA,0m 40s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,200-W2021010-334_R1,W2021010-334,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,438,161,2,0.33277870216306155,64,27.12,1.89,6.85,NA
NA,0m 41s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,201-W2021010-334_R1,W2021010-334,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,490,142,1,0.1579778830963665,46,22.59,1.55,6.62,NA
NA,0m 36s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,202-21399M_R1,21399M,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,694,0,0,0,0,0,0,0,NA
NA,0m 35s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,203-21399M_R1,21399M,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,682,0,0,0,1,0,0,0,NA
NA,0m 35s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,204-21399M_R1,21399M,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,677,0,0,0,2,0,0,0,NA
NA,0m 36s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,205-W2021010-344_R1,W2021010-344,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,746,0,0,0,3,0,0,0,NA
NA,0m 35s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,206-W2021010-344_R1,W2021010-344,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,633,1,0,0,19,0.16,0.02,0.04,NA
NA,0m 35s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,207-W2021010-344_R1,W2021010-344,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,640,1,0,0,19,0.16,0.02,0.03,NA
NA,0m 43s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,208-W2021010-335_R1,W2021010-335,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,564,94,0,0,37,14.29,0.86,3.77,NA
NA,0m 39s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,209-W2021010-335_R1,W2021010-335,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,528,126,0,0,36,19.27,1.24,5.72,NA
NA,0m 41s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,210-W2021010-335_R1,W2021010-335,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,475,153,1,0.1589825119236884,36,24.48,1.7,7.32,NA
NA,0m 31s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,211-W2021009-203_R1,W2021009-203,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,459,1,1,0.21691973969631237,20,0.43,0.02,0.12,NA
NA,0m 35s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,212-W2021009-203_R1,W2021009-203,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,645,8,0,0,12,1.23,0.07,0.29,NA
NA,0m 33s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,213-W2021009-203_R1,W2021009-203,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,598,1,0,0,21,0.17,0.02,0.06,NA
NA,0m 34s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,214-W2021006-045_R1,W2021006-045,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,658,12,0,0,9,1.79,0.11,0.37,NA
NA,0m 36s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,215-W2021006-045_R1,W2021006-045,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,519,72,0,0,42,12.18,0.8,3.19,NA
NA,0m 37s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,216-W2021006-045_R1,W2021006-045,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,601,55,1,0.15220700152207,34,8.52,0.5,2.2,NA
NA,0m 35s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,217-21428M_R1,21428M,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,733,0,1,0.13623978201634876,9,0.14,0.01,0.02,NA
NA,0m 34s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,218-21428M_R1,21428M,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,577,0,0,0,4,0,0,0,NA
NA,0m 36s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,219-21428M_R1,21428M,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,708,1,0,0,6,0.14,0.01,0.03,NA
NA,0m 37s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,220-W2021006-033_R1,W2021006-033,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,579,38,0,0,13,6.16,0.43,1.83,NA
NA,0m 36s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,221-W2021006-033_R1,W2021006-033,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,660,37,0,0,22,5.31,0.4,1.35,NA
NA,0m 36s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,222-W2021006-033_R1,W2021006-033,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,626,34,0,0,25,5.15,0.36,1.36,NA
NA,0m 36s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,223-W2021010-327_R1,W2021010-327,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,623,31,0,0,19,4.74,0.32,1.31,NA
NA,0m 37s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,224-W2021010-327_R1,W2021010-327,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,555,71,1,0.1594896331738437,39,11.48,0.8,3.6,NA
NA,0m 35s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,225-W2021010-327_R1,W2021010-327,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,612,20,4,0.628930817610063,16,3.77,0.29,1.19,NA
NA,0m 37s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,226-W2021009-177_R1,W2021009-177,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,639,34,0,0,12,5.05,0.3,1.31,NA
NA,0m 34s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,227-W2021009-177_R1,W2021009-177,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,625,21,0,0,10,3.25,0.19,0.82,NA
NA,0m 34s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,228-W2021009-177_R1,W2021009-177,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,592,27,0,0,13,4.36,0.29,1.29,NA
NA,0m 36s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,229-W2021009-180_R1,W2021009-180,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,534,69,0,0,29,11.44,0.74,3.62,NA
NA,0m 37s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,230-W2021009-180_R1,W2021009-180,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,512,90,0,0,42,14.95,1.02,4.54,NA
NA,0m 35s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,231-W2021009-180_R1,W2021009-180,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,645,25,0,0,21,3.73,0.27,1.3,NA
NA,0m 34s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,232-W2021006-059_R1,W2021006-059,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,653,7,0,0,4,1.06,0.06,0.25,NA
NA,0m 34s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,233-W2021006-059_R1,W2021006-059,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,608,17,0,0,20,2.72,0.19,0.74,NA
NA,0m 35s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,234-W2021006-059_R1,W2021006-059,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,634,35,0,0,20,5.23,0.37,1.64,NA
NA,0m 34s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,235-W2021006-053_R1,W2021006-053,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,623,14,0,0,14,2.2,0.15,0.66,NA
NA,0m 34s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,236-W2021006-053_R1,W2021006-053,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,555,13,0,0,14,2.29,0.16,0.54,NA
NA,0m 35s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,237-W2021006-053_R1,W2021006-053,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,606,33,0,0,27,5.16,0.31,1.34,NA
NA,0m 42s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,238-W2021009-192_R1,W2021009-192,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,443,198,1,0.1557632398753894,62,31,1.94,9.41,NA
NA,0m 39s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,239-W2021009-192_R1,W2021009-192,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,424,130,1,0.18018018018018017,57,23.6,1.51,6.76,NA
NA,0m 40s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,240-W2021009-192_R1,W2021009-192,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,465,151,0,0,52,24.51,1.56,6.7,NA
NA,0m 35s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,241-W2021011-503_R1,W2021011-503,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,586,25,1,0.16339869281045752,32,4.25,0.25,1.09,NA
NA,0m 35s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,242-W2021011-503_R1,W2021011-503,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,605,25,0,0,21,3.97,0.23,1.04,NA
NA,0m 35s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,243-W2021011-503_R1,W2021011-503,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,666,7,0,0,22,1.04,0.05,0.24,NA
NA,0m 38s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,244-W2021006-058_R1,W2021006-058,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,547,96,1,0.15527950310559005,29,15.06,1.01,4.5,NA
NA,0m 35s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,245-W2021006-058_R1,W2021006-058,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,656,9,0,0,8,1.35,0.08,0.34,NA
NA,0m 37s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,246-W2021006-058_R1,W2021006-058,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,580,60,0,0,20,9.38,0.6,2.83,NA
NA,0m 43s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,247-W2021009-197_R1,W2021009-197,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,410,185,1,0.16778523489932887,60,31.21,2.07,9.65,NA
NA,0m 41s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,248-W2021009-197_R1,W2021009-197,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,511,124,1,0.15723270440251574,57,19.65,1.24,6.28,NA
NA,0m 40s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,249-W2021009-197_R1,W2021009-197,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,491,133,0,0,44,21.31,1.4,6.55,NA
NA,0m 36s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,250-W2021010-330_R1,W2021010-330,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,478,66,0,0,37,12.13,0.79,3.4,NA
NA,0m 34s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,251-W2021010-330_R1,W2021010-330,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,582,26,0,0,16,4.28,0.27,1.17,NA
NA,0m 37s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,252-W2021010-330_R1,W2021010-330,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,619,43,0,0,25,6.5,0.44,1.81,NA
NA,0m 35s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,253-W2021010-352_R1,W2021010-352,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,620,1,0,0,8,0.16,0.01,0.02,NA
NA,0m 32s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,254-W2021010-352_R1,W2021010-352,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,583,1,1,0.17094017094017094,26,0.34,0.02,0.07,NA
NA,0m 36s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,255-W2021010-352_R1,W2021010-352,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,614,4,2,0.3225806451612903,15,0.97,0.05,0.17,NA
NA,0m 29s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,256-W2021011-484_R1,W2021011-484,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,345,15,0,0,24,4.17,0.27,1.01,NA
NA,0m 34s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,257-W2021011-484_R1,W2021011-484,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,462,21,1,0.2066115702479339,10,4.55,0.32,1.27,NA
NA,0m 39s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,258-W2021011-484_R1,W2021011-484,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,503,80,0,0,79,13.72,0.9,3.61,NA
NA,0m 39s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,259-W2021011-492_R1,W2021011-492,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,531,86,0,0,49,13.94,0.86,3.55,NA
NA,0m 37s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,260-W2021011-492_R1,W2021011-492,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,557,61,0,0,23,9.87,0.71,3.24,NA
NA,0m 41s,ResNet,Jan26_23-15-35_2026,2,6-27-2023_5dpi,1,261-W2021011-492_R1,W2021011-492,NA,NA,NA,NA,0.95,0.3,0.5,0.3,0.5,0.2,470,169,0,0,28,26.45,1.9,8.59,NA
