model_type,model_timestamp,classes,imaging_date,tray,filename,conserved_identifier,infected_threshold,healthy_threshold,sal_threshold,inf_gate,spor_th,leaf_mask_th,clear_patches,hyphal_patches,conidiophore_patches,sporulating_pct,discarded_patches,severity_rate_patch,Gradient-SG_sr2,GradCAM_sr2,Gradient_sr2,
ResNet,Jan26_23-15-35_2026,3,11-1-2023_5dpi,2,150-W2021006-616_R2,W2021006-616,0.95,0.3,0.5,0.3,0.5,0.2,642,7,1,0.153846154,5,1.23,0.1,0.32,NA,
ResNet,Jan26_23-15-35_2026,3,11-1-2023_5dpi,2,151-21428M_R2,21428M,0.95,0.3,0.5,0.3,0.5,0.2,667,1,0,0,13,0.15,0.01,0.05,NA,
ResNet,Jan26_23-15-35_2026,3,11-1-2023_5dpi,2,152-21428M_R2,21428M,0.95,0.3,0.5,0.3,0.5,0.2,674,0,0,0,4,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-1-2023_5dpi,2,153-21428M_R2,21428M,0.95,0.3,0.5,0.3,0.5,0.2,685,0,0,0,1,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-1-2023_5dpi,2,154-W2021006-137_R2,W2021006-137,0.95,0.3,0.5,0.3,0.5,0.2,665,31,0,0,18,4.45,0.3,1.09,NA,
ResNet,Jan26_23-15-35_2026,3,11-1-2023_5dpi,2,155-W2021006-137_R2,W2021006-137,0.95,0.3,0.5,0.3,0.5,0.2,568,48,0,0,24,7.79,0.56,2.24,NA,
ResNet,Jan26_23-15-35_2026,3,11-1-2023_5dpi,2,156-W2021006-137_R2,W2021006-137,0.95,0.3,0.5,0.3,0.5,0.2,631,23,0,0,16,3.52,0.23,1.09,NA,
ResNet,Jan26_23-15-35_2026,3,11-1-2023_5dpi,2,157-W2021006-130_R2,W2021006-130,0.95,0.3,0.5,0.3,0.5,0.2,608,78,0,0,47,11.37,0.87,3.31,NA,
ResNet,Jan26_23-15-35_2026,3,11-1-2023_5dpi,2,158-W2021006-130_R2,W2021006-130,0.95,0.3,0.5,0.3,0.5,0.2,617,52,0,0,41,7.77,0.53,2.05,NA,
ResNet,Jan26_23-15-35_2026,3,11-1-2023_5dpi,2,159-W2021006-130_R2,W2021006-130,0.95,0.3,0.5,0.3,0.5,0.2,563,123,0,0,42,17.93,1.35,5.18,NA,
ResNet,Jan26_23-15-35_2026,3,11-1-2023_5dpi,2,160-W2021006-144_R2,W2021006-144,0.95,0.3,0.5,0.3,0.5,0.2,707,5,0,0,4,0.7,0.04,0.22,NA,
ResNet,Jan26_23-15-35_2026,3,11-1-2023_5dpi,2,161-W2021006-144_R2,W2021006-144,0.95,0.3,0.5,0.3,0.5,0.2,696,0,0,0,2,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-1-2023_5dpi,2,162-W2021006-144_R2,W2021006-144,0.95,0.3,0.5,0.3,0.5,0.2,712,1,1,0.140056022,2,0.28,0.02,0.06,NA,
ResNet,Jan26_23-15-35_2026,3,11-1-2023_5dpi,2,163-W2021006-129_R2,W2021006-129,0.95,0.3,0.5,0.3,0.5,0.2,673,40,2,0.27972028,30,5.87,0.43,1.59,NA,
ResNet,Jan26_23-15-35_2026,3,11-1-2023_5dpi,2,164-W2021006-129_R2,W2021006-129,0.95,0.3,0.5,0.3,0.5,0.2,691,40,1,0.136612022,30,5.6,0.4,1.39,NA,
ResNet,Jan26_23-15-35_2026,3,11-1-2023_5dpi,2,165-W2021006-129_R2,W2021006-129,0.95,0.3,0.5,0.3,0.5,0.2,655,56,3,0.420168067,39,8.26,0.61,2.23,NA,
ResNet,Jan26_23-15-35_2026,3,11-1-2023_5dpi,2,166-W2021006-146_R2,W2021006-146,0.95,0.3,0.5,0.3,0.5,0.2,607,34,0,0,61,5.3,0.35,1.31,NA,
ResNet,Jan26_23-15-35_2026,3,11-1-2023_5dpi,2,167-W2021006-146_R2,W2021006-146,0.95,0.3,0.5,0.3,0.5,0.2,598,31,0,0,62,4.93,0.33,1.17,NA,
ResNet,Jan26_23-15-35_2026,3,11-1-2023_5dpi,2,168-W2021006-146_R2,W2021006-146,0.95,0.3,0.5,0.3,0.5,0.2,558,37,0,0,55,6.22,0.43,1.86,NA,
ResNet,Jan26_23-15-35_2026,3,11-1-2023_5dpi,2,169-W2021011-584_R2,W2021011-584,0.95,0.3,0.5,0.3,0.5,0.2,673,7,1,0.146842878,2,1.17,0.08,0.28,NA,
ResNet,Jan26_23-15-35_2026,3,11-1-2023_5dpi,2,170-W2021011-584_R2,W2021011-584,0.95,0.3,0.5,0.3,0.5,0.2,414,238,1,0.153139357,63,36.6,2.75,10.86,NA,
ResNet,Jan26_23-15-35_2026,3,11-1-2023_5dpi,2,171-W2021011-584_R2,W2021011-584,0.95,0.3,0.5,0.3,0.5,0.2,392,257,1,0.153846154,76,39.69,3.12,12.05,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,001-W2021006-081_R1,W2021006-081,0.95,0.3,0.5,0.3,0.5,0.2,658,0,0,0,6,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,002-W2021006-081_R1,W2021006-081,0.95,0.3,0.5,0.3,0.5,0.2,654,1,2,0.304414003,18,0.46,0.03,0.08,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,003-W2021006-081_R1,W2021006-081,0.95,0.3,0.5,0.3,0.5,0.2,644,2,2,0.308641975,22,0.62,0.03,0.15,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,004-W2021009-217_R1,W2021009-217,0.95,0.3,0.5,0.3,0.5,0.2,633,69,0,0,36,9.83,0.71,2.69,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,005-W2021009-217_R1,W2021009-217,0.95,0.3,0.5,0.3,0.5,0.2,599,67,0,0,45,10.06,0.65,2.56,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,006-W2021009-217_R1,W2021009-217,0.95,0.3,0.5,0.3,0.5,0.2,466,189,3,0.455927052,66,29.18,1.97,7.46,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,007-W2021009-227_R1,W2021009-227,0.95,0.3,0.5,0.3,0.5,0.2,627,16,2,0.310077519,17,2.79,0.18,0.72,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,008-W2021009-227_R1,W2021009-227,0.95,0.3,0.5,0.3,0.5,0.2,680,5,0,0,6,0.73,0.05,0.15,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,009-W2021009-227_R1,W2021009-227,0.95,0.3,0.5,0.3,0.5,0.2,712,1,0,0,5,0.14,0.01,0.03,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,010-W2021011-512_R1,W2021011-512,0.95,0.3,0.5,0.3,0.5,0.2,654,45,0,0,31,6.44,0.45,1.66,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,011-W2021011-512_R1,W2021011-512,0.95,0.3,0.5,0.3,0.5,0.2,589,104,0,0,29,15.01,1.15,4.23,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,012-W2021011-512_R1,W2021011-512,0.95,0.3,0.5,0.3,0.5,0.2,643,64,1,0.141242938,35,9.18,0.67,2.47,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,013-W2021011-520_R1,W2021011-520,0.95,0.3,0.5,0.3,0.5,0.2,595,63,3,0.453857791,23,9.98,0.83,2.86,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,014-W2021011-520_R1,W2021011-520,0.95,0.3,0.5,0.3,0.5,0.2,593,43,0,0,35,6.76,0.53,1.78,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,015-W2021011-520_R1,W2021011-520,0.95,0.3,0.5,0.3,0.5,0.2,560,45,2,0.329489292,33,7.74,0.61,2.38,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,016-W2021006-080_R1,W2021006-080,0.95,0.3,0.5,0.3,0.5,0.2,609,8,0,0,14,1.3,0.11,0.42,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,017-W2021006-080_R1,W2021006-080,0.95,0.3,0.5,0.3,0.5,0.2,386,7,0,0,12,1.78,0.13,0.46,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,018-W2021006-080_R1,W2021006-080,0.95,0.3,0.5,0.3,0.5,0.2,578,65,0,0,39,10.11,0.79,2.96,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,019-W2021010-375_R1,W2021010-375,0.95,0.3,0.5,0.3,0.5,0.2,625,44,0,0,53,6.58,0.51,1.88,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,020-W2021010-375_R1,W2021010-375,0.95,0.3,0.5,0.3,0.5,0.2,568,29,0,0,29,4.86,0.4,1.39,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,021-W2021010-375_R1,W2021010-375,0.95,0.3,0.5,0.3,0.5,0.2,592,68,0,0,64,10.3,0.77,2.76,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,022-W2021009-236_R1,W2021009-236,0.95,0.3,0.5,0.3,0.5,0.2,274,225,1,0.2,112,45.2,3.12,12.24,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,023-W2021009-236_R1,W2021009-236,0.95,0.3,0.5,0.3,0.5,0.2,292,306,0,0,110,51.17,3.58,14.01,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,024-W2021009-236_R1,W2021009-236,0.95,0.3,0.5,0.3,0.5,0.2,371,235,6,0.980392157,80,39.38,3.08,11.46,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,025-W2021006-066_R1,W2021006-066,0.95,0.3,0.5,0.3,0.5,0.2,153,461,5,0.807754443,59,75.28,6.29,23.17,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,026-W2021006-066_R1,W2021006-066,0.95,0.3,0.5,0.3,0.5,0.2,345,274,1,0.161290323,56,44.35,3.57,13.5,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,027-W2021006-066_R1,W2021006-066,0.95,0.3,0.5,0.3,0.5,0.2,616,25,0,0,20,3.9,0.31,1.02,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,028-W2021009-239_R1,W2021009-239,0.95,0.3,0.5,0.3,0.5,0.2,627,10,0,0,10,1.57,0.11,0.42,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,029-W2021009-239_R1,W2021009-239,0.95,0.3,0.5,0.3,0.5,0.2,613,25,0,0,29,3.92,0.29,1.08,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,030-W2021009-239_R1,W2021009-239,0.95,0.3,0.5,0.3,0.5,0.2,534,71,0,0,45,11.74,0.79,2.98,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,031-W2021009-220_R1,W2021009-220,0.95,0.3,0.5,0.3,0.5,0.2,578,2,2,0.343642612,19,0.69,0.06,0.25,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,032-W2021009-220_R1,W2021009-220,0.95,0.3,0.5,0.3,0.5,0.2,555,54,0,0,19,8.87,0.53,2.38,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,033-W2021009-220_R1,W2021009-220,0.95,0.3,0.5,0.3,0.5,0.2,605,6,0,0,15,0.98,0.06,0.25,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,034-W2021009-216_R1,W2021009-216,0.95,0.3,0.5,0.3,0.5,0.2,577,24,0,0,70,3.99,0.24,1.17,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,035-W2021009-216_R1,W2021009-216,0.95,0.3,0.5,0.3,0.5,0.2,415,6,0,0,10,1.43,0.09,0.28,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,036-W2021009-216_R1,W2021009-216,0.95,0.3,0.5,0.3,0.5,0.2,493,74,0,0,95,13.05,0.73,2.91,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,037-W2021010-360_R1,W2021010-360,0.95,0.3,0.5,0.3,0.5,0.2,416,182,1,0.166944908,110,30.55,2.1,7.67,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,038-W2021010-360_R1,W2021010-360,0.95,0.3,0.5,0.3,0.5,0.2,646,31,0,0,14,4.58,0.34,1.34,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,039-W2021010-360_R1,W2021010-360,0.95,0.3,0.5,0.3,0.5,0.2,664,34,0,0,40,4.87,0.34,1.34,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,040-W2021009-210_R1,W2021009-210,0.95,0.3,0.5,0.3,0.5,0.2,625,5,1,0.158478605,62,0.95,0.06,0.24,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,041-W2021009-210_R1,W2021009-210,0.95,0.3,0.5,0.3,0.5,0.2,295,1,0,0,44,0.34,0.03,0.14,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,042-W2021009-210_R1,W2021009-210,0.95,0.3,0.5,0.3,0.5,0.2,587,11,2,0.333333333,62,2.17,0.15,0.59,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,043-W2021011-539_R1,W2021011-539,0.95,0.3,0.5,0.3,0.5,0.2,597,31,0,0,11,4.94,0.33,1.24,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,044-W2021011-539_R1,W2021011-539,0.95,0.3,0.5,0.3,0.5,0.2,581,16,3,0.5,8,3.17,0.23,0.93,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,045-W2021011-539_R1,W2021011-539,0.95,0.3,0.5,0.3,0.5,0.2,604,37,5,0.773993808,17,6.5,0.45,1.73,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,046-W2021010-392_R1,W2021010-392,0.95,0.3,0.5,0.3,0.5,0.2,600,21,0,0,13,3.38,0.22,0.8,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,047-W2021010-392_R1,W2021010-392,0.95,0.3,0.5,0.3,0.5,0.2,642,0,0,0,1,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,048-W2021010-392_R1,W2021010-392,0.95,0.3,0.5,0.3,0.5,0.2,587,29,0,0,15,4.71,0.26,1.16,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,049-W2021011-530_R1,W2021011-530,0.95,0.3,0.5,0.3,0.5,0.2,373,201,3,0.519930676,88,35.36,2.72,9.72,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,050-W2021011-530_R1,W2021011-530,0.95,0.3,0.5,0.3,0.5,0.2,335,201,5,0.924214418,80,38.08,2.9,10.24,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,051-W2021011-530_R1,W2021011-530,0.95,0.3,0.5,0.3,0.5,0.2,403,164,0,0,65,28.92,2.35,8.23,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,052-W2021011-536_R1,W2021011-536,0.95,0.3,0.5,0.3,0.5,0.2,582,45,0,0,28,7.18,0.51,1.79,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,053-W2021011-536_R1,W2021011-536,0.95,0.3,0.5,0.3,0.5,0.2,628,37,4,0.597907324,32,6.13,0.39,1.52,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,054-W2021011-536_R1,W2021011-536,0.95,0.3,0.5,0.3,0.5,0.2,273,305,3,0.516351119,48,53.01,3.84,15.76,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,055-W2021010-365_R1,W2021010-365,0.95,0.3,0.5,0.3,0.5,0.2,587,0,0,0,2,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,056-W2021010-365_R1,W2021010-365,0.95,0.3,0.5,0.3,0.5,0.2,676,0,0,0,1,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,057-W2021010-365_R1,W2021010-365,0.95,0.3,0.5,0.3,0.5,0.2,634,0,0,0,5,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,058-W2021011-534_R1,W2021011-534,0.95,0.3,0.5,0.3,0.5,0.2,377,197,0,0,45,34.32,2.74,10.25,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,059-W2021011-534_R1,W2021011-534,0.95,0.3,0.5,0.3,0.5,0.2,553,81,0,0,53,12.78,0.98,3.89,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,061-W2021011-527_R1,W2021011-527,0.95,0.3,0.5,0.3,0.5,0.2,504,2,1,0.197238659,6,0.59,0.03,0.11,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,062-W2021011-527_R1,W2021011-527,0.95,0.3,0.5,0.3,0.5,0.2,624,6,0,0,14,0.95,0.07,0.27,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,063-W2021011-527_R1,W2021011-527,0.95,0.3,0.5,0.3,0.5,0.2,650,7,0,0,8,1.07,0.08,0.29,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,064-W2021009-234_R1,W2021009-234,0.95,0.3,0.5,0.3,0.5,0.2,672,19,0,0,13,2.75,0.21,0.69,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,065-W2021009-234_R1,W2021009-234,0.95,0.3,0.5,0.3,0.5,0.2,263,399,5,0.749625187,51,60.57,4.51,17.21,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,066-W2021009-234_R1,W2021009-234,0.95,0.3,0.5,0.3,0.5,0.2,556,27,1,0.171232877,15,4.79,0.37,1.24,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,067-W2021009-219_R1,W2021009-219,0.95,0.3,0.5,0.3,0.5,0.2,670,43,0,0,23,6.03,0.43,1.51,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,068-W2021009-219_R1,W2021009-219,0.95,0.3,0.5,0.3,0.5,0.2,579,80,0,0,41,12.14,0.82,3.06,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,069-W2021009-219_R1,W2021009-219,0.95,0.3,0.5,0.3,0.5,0.2,653,17,1,0.149031297,16,2.68,0.18,0.59,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,070-W2021010-379_R1,W2021010-379,0.95,0.3,0.5,0.3,0.5,0.2,450,69,1,0.192307692,24,13.46,1.06,3.94,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,071-W2021010-379_R1,W2021010-379,0.95,0.3,0.5,0.3,0.5,0.2,663,1,0,0,8,0.15,0.01,0.04,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,072-W2021010-379_R1,W2021010-379,0.95,0.3,0.5,0.3,0.5,0.2,595,74,0,0,29,11.06,0.77,3.21,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,073-W2021010-370_R1,W2021010-370,0.95,0.3,0.5,0.3,0.5,0.2,645,0,1,0.154798762,16,0.15,0.01,0.03,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,074-W2021010-370_R1,W2021010-370,0.95,0.3,0.5,0.3,0.5,0.2,562,11,2,0.347826087,90,2.26,0.13,0.5,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,075-W2021010-370_R1,W2021010-370,0.95,0.3,0.5,0.3,0.5,0.2,612,1,0,0,44,0.16,0.01,0.03,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,076-W2021009-213_R1,W2021009-213,0.95,0.3,0.5,0.3,0.5,0.2,423,29,1,0.220750552,20,6.62,0.46,1.85,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,077-W2021009-213_R1,W2021009-213,0.95,0.3,0.5,0.3,0.5,0.2,500,157,1,0.151975684,45,24.01,1.61,7.02,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,078-W2021009-213_R1,W2021009-213,0.95,0.3,0.5,0.3,0.5,0.2,487,126,0,0,61,20.55,1.39,5.44,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,079-W2021010-363_R1,W2021010-363,0.95,0.3,0.5,0.3,0.5,0.2,654,0,1,0.152671756,8,0.15,0.01,0.02,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,080-W2021010-363_R1,W2021010-363,0.95,0.3,0.5,0.3,0.5,0.2,692,2,0,0,10,0.29,0.02,0.1,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,081-W2021010-363_R1,W2021010-363,0.95,0.3,0.5,0.3,0.5,0.2,689,5,0,0,10,0.72,0.05,0.31,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,082-W2021010-390_R1,W2021010-390,0.95,0.3,0.5,0.3,0.5,0.2,542,113,1,0.152439024,39,17.38,1.27,4.71,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,083-W2021010-390_R1,W2021010-390,0.95,0.3,0.5,0.3,0.5,0.2,589,81,0,0,36,12.09,0.97,3.67,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,084-W2021010-390_R1,W2021010-390,0.95,0.3,0.5,0.3,0.5,0.2,603,67,2,0.297619048,37,10.27,0.71,2.83,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,085-W2021009-218_R1,W2021009-218,0.95,0.3,0.5,0.3,0.5,0.2,570,106,0,0,34,15.68,1.02,4.26,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,086-W2021009-218_R1,W2021009-218,0.95,0.3,0.5,0.3,0.5,0.2,547,120,0,0,39,17.99,1.24,5,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,087-W2021009-218_R1,W2021009-218,0.95,0.3,0.5,0.3,0.5,0.2,338,321,1,0.151515152,36,48.79,3.88,16.7,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,088-W2021006-075_R1,W2021006-075,0.95,0.3,0.5,0.3,0.5,0.2,678,0,1,0.147275405,18,0.15,0.01,0.02,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,089-W2021006-075_R1,W2021006-075,0.95,0.3,0.5,0.3,0.5,0.2,676,3,0,0,18,0.44,0.03,0.09,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,090-W2021006-075_R1,W2021006-075,0.95,0.3,0.5,0.3,0.5,0.2,625,20,1,0.154798762,24,3.25,0.22,0.79,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,094-W2021009-231_R1,W2021009-231,0.95,0.3,0.5,0.3,0.5,0.2,143,448,8,1.335559265,83,76.13,5.64,24.37,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,095-W2021009-231_R1,W2021009-231,0.95,0.3,0.5,0.3,0.5,0.2,72,572,8,1.226993865,45,88.96,7.73,32.85,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,096-W2021009-231_R1,W2021009-231,0.95,0.3,0.5,0.3,0.5,0.2,273,368,0,0,77,57.41,4.13,18.01,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,098-W2021010-364_R1,W2021010-364,0.95,0.3,0.5,0.3,0.5,0.2,661,0,0,0,3,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,099-W2021010-364_R1,W2021010-364,0.95,0.3,0.5,0.3,0.5,0.2,605,4,0,0,8,0.66,0.04,0.14,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,100-W2021009-240_R1,W2021009-240,0.95,0.3,0.5,0.3,0.5,0.2,359,268,2,0.317965024,56,42.93,3.23,12.79,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,101-W2021009-240_R1,W2021009-240,0.95,0.3,0.5,0.3,0.5,0.2,483,162,2,0.309119011,58,25.35,1.77,6.54,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,102-W2021009-240_R1,W2021009-240,0.95,0.3,0.5,0.3,0.5,0.2,178,436,24,3.761755486,58,72.1,5.69,22.24,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,103-W2021009-214_R1,W2021009-214,0.95,0.3,0.5,0.3,0.5,0.2,252,215,3,0.638297872,46,46.38,3.44,13.49,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,104-W2021009-214_R1,W2021009-214,0.95,0.3,0.5,0.3,0.5,0.2,385,224,1,0.163934426,52,36.89,2.83,11.19,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,105-W2021009-214_R1,W2021009-214,0.95,0.3,0.5,0.3,0.5,0.2,453,111,0,0,73,19.68,1.43,5.17,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,106-W2021009-238_R1,W2021009-238,0.95,0.3,0.5,0.3,0.5,0.2,262,251,11,2.099236641,56,50,3.91,15.09,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,107-W2021009-238_R1,W2021009-238,0.95,0.3,0.5,0.3,0.5,0.2,323,286,5,0.814332248,74,47.39,3.78,13.77,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,108-W2021009-238_R1,W2021009-238,0.95,0.3,0.5,0.3,0.5,0.2,608,37,0,0,15,5.74,0.44,1.81,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,109-W2021006-072_R1,W2021006-072,0.95,0.3,0.5,0.3,0.5,0.2,114,529,3,0.464396285,51,82.35,7.12,25.44,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,110-W2021006-072_R1,W2021006-072,0.95,0.3,0.5,0.3,0.5,0.2,129,475,3,0.494233937,49,78.75,6.31,24.58,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,111-W2021006-072_R1,W2021006-072,0.95,0.3,0.5,0.3,0.5,0.2,567,27,1,0.168067227,28,4.71,0.39,1.27,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,112-W2021009-222_R1,W2021009-222,0.95,0.3,0.5,0.3,0.5,0.2,451,137,1,0.169779287,47,23.43,1.61,6.51,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,112-W2021009-222_R1,W2021009-222,0.95,0.3,0.5,0.3,0.5,0.2,476,124,1,0.166389351,64,20.8,1.41,5.82,NA,
ResNet,Jan26_23-15-35_2026,3,11-14-2023_5dpi,1,113-W2021009-222_R1,W2021009-222,0.95,0.3,0.5,0.3,0.5,0.2,319,226,0,0,65,41.47,2.99,11.28,NA,
